entity,category,node_type,pagerank,degree,country
CLARKSON RESOURCES LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLARKSTON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLARKSTON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.27794736623764,0,NULL
CLARSTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.27794736623764,0,NULL
CLARSTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLARTON ENTERPRISES LIMITED,Pandora Papers,[Entity],0.405000001192093,0,NULL
CLARTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLARUS CAPITAL LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAS MAGNUS LINDAHL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLASINA JOHANNA VAN WIERST,Pandora Papers,[Officer],0.150000005960464,2,NULL
Classic Finance Ltd,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLASSIC OAK LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Classifieds Corp.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLASSIST CONSULTANTS LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLASTER INVESTMENTS S.A,Pandora Papers,[Entity],0.408749997615814,0,NULL
CLATTERBRIDGE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
CLAUDE ALEXANDRE BARTH,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDE FRANCIS VOUTAT,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLAUDE MEHREZ,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDE OVADIA MEHREZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDE OVADIA MEHREZ,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLAUDE SOL COHEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ALEJANDRA BEHRENSEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ALEJANDRA BERTZKY,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ALEJANDRA TORGA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA AMELIA MARIA DEL PILAR URBINA IBARRA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ANNA TRASMONDI DI GIOVANNI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ANTONIA BALTODANO DE CHAMORRO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA BETTIN DIAGO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA CASILIMAS QUINTERO,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIA CATERINA CICHERO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA CICHERO,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIA CRISTINA ROCHA ROBOTTI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA DANGOT OCHMAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA DEL ROSARIO CALVO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA DELIA SHOFFER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ELIZABETH ARRIOLA DE GRACIA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA EMMA FELDMAR BOPPEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA FRIESS STUEBBE,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLAUDIA GABRIELA CHIPERESCU,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA GAITAN MC ALLISTER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA IRENE KOHEN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA IRENE ORIZ DE KIGUEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA JAGUARIBE GOMES DE MATTOS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA LINDA PEREZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA LUCIA CASILIMAS QUINTERO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA LUCIA ZAPATA HERNANDEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MACEDO SOARES FERRAZ PEREIRA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARGARITA CRISTIANI LLACH,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA DE VERE DRUMMOND,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA DE VERE DRUMMOND SCHIFFER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA GIANOLI QUESADA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA JACOBI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA PEREZ RODRIGUEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA RODRIGUEZ SCHLESINGER DE CASTILLO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIA SCOFANO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MARIAN NICKEL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA MUNIZ VIEIRA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA PATRICIA SZPIRO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA PAZ CORBELLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA PINOCHET DELLA SANTA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA RESTREPO LINCE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA STUTMAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIA ZOILA BERTOLERO HERRERA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO ALEJANDRO BEHR,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIO ALEJANDRO BEHR,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO BAUER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO BÜEHLER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO DANIEL HUMBERTO IBAÑEZ HERNANDEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO DANIEL OSIAS LOW TANNE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO DE LIBERO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO DOS SANTOS LAMEGAL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO EDUARDO SOIFER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO FABBRI,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIO FABBRI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO FABIAN MARGULES,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO FANTINI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO FAVA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO GABRIEL KROCHMAL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO GILBERTI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO GUILLERMO MIRAMONTE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO JAVIER SAYAGO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO JOSE DOS REIS LAVOURAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO LAURENO HENN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO MARCOS ARENA,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIO MARCOS ARENA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO MESSINA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO MICONI,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUDIO MICONI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO MIGUEL JOSE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO RAUL TORTUL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO RIBEIRO MUNIZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO ROBERTO NOGUEIRA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO ROTH,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO RUBEN LEVY,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLAUDIO SCALAMBRIN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO SCIAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO SCOLA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO SERGIO TREPAT,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO UCHOA DE MORAES,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIO V. DIOGUARDI MACHADO,Pandora Papers,[Intermediary],0.150000005960464,2,NULL
CLAUDIO VICENTE DIOGUARDI MACHADO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAUDIU CIPRIAN CUCIUREANU,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLAUS MITTERMAYER,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLAUS PETER MITTERMAYER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLAV1S Limited,Pandora Papers,[Entity],0.405282080173492,0,NULL
CLAVELITOS LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLAVELL TRADING LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAVELL TRADING LIMITED,Pandora Papers,[Entity],0.405000001192093,0,NULL
CLAVIDON COMPANY LTD,Pandora Papers,[Entity],0.27903613448143,0,NULL
CLAWSON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYBRIDGE CORP,Pandora Papers,[Entity],0.298750013113022,0,NULL
CLAYCOLD INVESTMENTS LTD.,Pandora Papers,[Entity],0.787500023841858,0,British Virgin Islands
CLAYDON ASSOCIATES LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYHILL OVERSEAS LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLAYHOLM ENTERPRISES INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYHURST INVESTMENTS LIMITED,Pandora Papers,[Entity],1.55250000953674,0,British Virgin Islands
CLAYMON ENTERPRISES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYPOND HOLDINGS LIMITED,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
CLAYSTONE INVESTMENTS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYSWOOD INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLAYTONE FINANCE LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Clean Energy Group Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEAN ENVIRONMENTAL SERVICES LLC CORP,Pandora Papers,[Entity],0.341250002384186,0,NULL
Clean Prepaid Energy Inc.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLEANKEEPING LIMITED,Pandora Papers,[Entity],0.277782082557678,0,NULL
CLEANTHIS GEORGIADES,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEAR PROPERTY INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEARFIELD VENTURES CORP,Pandora Papers,[Entity],0.309374988079071,0,NULL
CLEARLY HEARING LIMITED,Pandora Papers,[Entity],0.405282080173492,0,NULL
CLEARWATER FINANCIAL SERVICES INC.,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CLEDI XERFAN NAHAS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEETUS KURISUNKAL POULINJ,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLEGAN INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLELIA DE FATIMA DE BRITO NUNES CALDEIRA VICENTE,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLELIA DE FATIMA DE BRITO NUNES CALDEIRA VICENTE,Pandora Papers,[Officer],0.150000005960464,2,NULL
CLEMAN AGAMI ROMAMO,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEMANS MURAD KFOURI,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEMBURG HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEMBURG HOLDINGS LIMITED,Pandora Papers,[Entity],0.532947361469269,0,NULL
CLEMENCIA LILIANA RAMIREZ DE JIMENEZ,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEMENS GUSTAV SCHWINGES,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEMENT PATRICK LOUIS SCLIPPA,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLEMFORD FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEMMONS HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEMMONS INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLENTIAM HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Clenzics Inc,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEO Management Ltd.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Cleopatra Consulting Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLERANS INTERNATIONAL LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEVEBEAM HOLDINGS LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Clevedon Associates Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEVEDON INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLEVERBIZ HOLDING S.A,Pandora Papers,[Entity],0.278220325708389,0,NULL
CLEWISTON FOUNDATION,Pandora Papers,[Entity],0.278220325708389,0,NULL
CLH INVESTMENT LIMITED,Pandora Papers,[Entity],0.277782082557678,0,NULL
Clickora Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ClickzClockz Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
ClickzClockz Limited,Pandora Papers,[Entity],0.277782082557678,0,NULL
CLIFFORD FOUNDATION,Pandora Papers,[Entity],0.283874988555908,0,NULL
CLIFFWAY OVERSEAS LTD.,Pandora Papers,[Entity],1.04250001907349,0,British Virgin Islands
CLIFTON CORPORATE LIMITED,Pandora Papers,[Entity],0.27885639667511,0,NULL
CLIFTON GARDENS CONSULTING INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLIFTON INTERNATIONAL DEVELOPMENT LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLIFTON OVERSEAS LTD. S.A,Pandora Papers,[Entity],0.281041651964188,0,NULL
CLIFTONBURY LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLINICA DE REHABILITACION Y MOVIMIENTO S.A,Pandora Papers,[Entity],0.787500023841858,0,NULL
CLINT ANTHONY CANNING,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLINTON HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLIVE CHARLES HERBERT ROBERTS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLIVE DEREK HUTCHISON TINKER,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLIVE ROBERT LAWRENCE,Pandora Papers,[Officer],0.150000005960464,3,NULL
CLIVE RONALD NEEDHAM,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLIVE VICTOR EVANS,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLIVE WALTER GODFREY,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLIVEHILL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLIVEPORT INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLIVIA HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLOBURG INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CLOBURG INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.213750004768372,1,British Virgin Islands
CLOBURG INTERNATIONAL LIMITED,Pandora Papers,[Officer],0.150000005960464,0,NULL
CLOBURG INTERNATIONAL LIMITED,Pandora Papers,[Officer],0.150000005960464,1,NULL
CLOGHER INTERNATIONAL S.A,Pandora Papers,[Entity],0.548437476158142,0,NULL
CLOMATA LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLONBERG  HOLDINGS LIMITED,Pandora Papers,[Entity],0.787500023841858,0,British Virgin Islands
CLONBROOK INTERNATIONAL INC,Pandora Papers,[Entity],0.278220325708389,0,NULL
CLONDIKE HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLONOREX CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLOPHILL OVERSEAS INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLORENDON FINANCIAL HOLDING S.A.,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CLOSINGS.COM,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
CLOTILDE ELENA CABALLERO,Pandora Papers,[Officer],0.150000005960464,1,NULL
Cloud Consulting Ltd,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
Cloud Consulting Ltd,Pandora Papers,[Entity],0.405282080173492,0,NULL
CLOUGH PROPERTIES II LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLOVA INVESTMENTS (PVT) LTD,Pandora Papers,[Entity],0.278618425130844,0,NULL
CLOVELLY ENTERPRISES INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLOVIS ENTERPRISES INC.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLOVISVIEW HOLDINGS INC.,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CLOWBRIDGE CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"CLPF, Inc.",Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"CLT Capital Holdings, Ltd.",Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Club des entrepreneurs S.A,Pandora Papers,[Entity],0.277782082557678,0,NULL
CLUB ELITE VACATIONS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLUNAR FINANCE LIMITED,Pandora Papers,[Entity],0.213750004768372,0,British Virgin Islands
CLYDEMONT FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLYDEN HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CLYDESIDE HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CLYDEWOOD INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CMC CONSULTANCY LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CMC.SIRIUS SOCIEDAD ANONIMA,Pandora Papers,[Entity],0.277782082557678,0,NULL
CMF OVERSEAS CORPORATION INC.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CMI COMMERCE & HEALTH CORP,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CMI COMMERCE & HEALTH CORP,Pandora Papers,[Entity],0.536896526813507,0,NULL
CMRworldwide Ltd,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CNS INVESTMENT GROUP LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CNS MANAGEMENT LTD,Pandora Papers,[Entity],0.192499995231628,0,British Virgin Islands
CNS MANAGEMENT LTD,Pandora Papers,[Entity],0.234999999403954,0,British Virgin Islands
Coad Financial Management Ltd,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
Coad Investments Limited,Pandora Papers,[Entity],0.660000026226044,0,British Virgin Islands
COALBURN FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COALFA GROUP INC.,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
COALIZIONE CORP,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COALPORT INTERNATIONAL LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COALVILLE FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COATBRIDGE OVERSEAS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COBADALE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COBADALE LIMITED,Pandora Papers,[Entity],0.532500028610229,0,British Virgin Islands
COBBLESTONE INVESTMENTS S.A,Pandora Papers,[Entity],0.436874985694885,0,NULL
COBHAM LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COBHAM TRADE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COBISCORP PANAMA S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
COBISCORP PANAMA S.A.,Pandora Papers,[Intermediary],0.150000005960464,1,NULL
COBURG OVERSEAS S.A,Pandora Papers,[Entity],0.283874988555908,0,NULL
COCH INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COCH INVESTMENTS LIMITED,Pandora Papers,[Entity],0.405447363853455,0,NULL
COCO CARIBBEAN LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
CODFORD LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
CODLER INVEST LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Codway Ltd,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COFFEE CONSULTING SERVICES,Pandora Papers,[Intermediary],0.150000005960464,3,NULL
COFFEE CONSULTING SERVICES CORPORATION,Pandora Papers,[Entity],0.319999992847443,0,NULL
COFHER FINANCE LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COFIP INTERNATIONAL PROPERTIES LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COGAS HOLDINGS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Cogito Holdings Limited,Pandora Papers,[Entity],1.04278206825256,0,NULL
COINCIDENCE LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLA GROUP LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLBERG INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLBORNE FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLBRAND INVESTMENTS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLCAT INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLCHICUM HOLDINGS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLDEN INVESTMENTS S.A,Pandora Papers,[Entity],0.284999996423721,0,NULL
COLDSHORE HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLE HOLDING & INVEST S.A.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLEFORD ENTERPRISES LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLEFORD ENTERPRISES LIMITED,Pandora Papers,[Entity],0.27794736623764,0,NULL
COLEGARD HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLEMORE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLEPARK INVESTMENTS LIMITED,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLERNE FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLESHILL INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
"COLEVILLE LTD., S.A",Pandora Papers,[Entity],0.278220325708389,0,NULL
COLEVILLE OVERSEAS S.A,Pandora Papers,[Entity],0.278220325708389,0,NULL
COLFAX OVERSEAS S.A,Pandora Papers,[Entity],0.405000001192093,0,NULL
Colgin Global Development Ltd,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Colgin Global Development Ltd,Pandora Papers,[Entity],0.405000001192093,0,NULL
COLIANT PROJECTS LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLIN BUCHAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN CAMPBELL,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN FAN,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN FRANK PEARCE,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN IAN NIXON MUSGRAVE,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN JOHN BEECH,Pandora Papers,[Officer],0.150000005960464,2,NULL
COLIN JOHN WALKER,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN LAYBERRY,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN MARSHALL,Pandora Papers,[Officer],0.150000005960464,2,NULL
COLIN RODERICK MCILHATTON,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLIN THOMAS RODGER MARSHALL,Pandora Papers,[Officer],0.150000005960464,1,NULL
CoLiner International Limited,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLINES GROUP LTD,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLISEUM GLOBAL GROUP LTD.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLLEEN HAROLDENE HECTOR SOARES,Pandora Papers,[Officer],0.150000005960464,1,NULL
COLLIN STUART BRETT,Pandora Papers,[Officer],0.150000005960464,2,NULL
COLLING INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLLINGHAM FINANCE LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLLINS CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
Colmac (HP) International Ltd.,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLMAR DEVELOPMENT GROUP LTD.,Pandora Papers,[Entity],0.405000001192093,0,British Virgin Islands
COLNE INVESTMENTS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLNITE HOLDINGS LIMITED,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
COLONIA STATE DEVELOPMENT CORPORATION,Pandora Papers,[Entity],0.277500003576279,0,British Virgin Islands
